2024-08-30,14:41:39,32.1,nan,33.3,32.3,nan,28.5,0,32.57,46.33
2024-08-30,14:41:42,32.2,nan,33.3,32.3,nan,29.8,0,32.6,46.67
2024-08-30,14:42:59,nan,nan,33.3,31.8,nan,28.9,0,32.55,45.5
2024-08-30,14:48:00,32.5,32.3,33.3,32.3,nan,28.9,0,32.6,46.75
2024-08-30,14:48:48,32.5,32.3,33.3,32.3,31.3,28.9,0,32.34,46.6
